name,birth,position,height,weight,start_year,end_year,career,games,goals,assist,birth_month
문상윤,1991/01/09,MF,178,75,2012,2015,4,94,7,8,1
윤기해,1991/02/09,GK,185,80,2012,2013,2,10,0,0,2
인준연,1991/03/12,FW,180,78,2012,2014,3,27,3,1,3
마상훈,1991/07/25,DF,183,79,2012,2014,2,1,0,0,7
박경익,1991/08/13,MF,173,67,2012,2015,3,13,1,2,8
이근표,1992/02/06,GK,190,78,2012,2013,2,0,0,0,2
박동혁,1992/03/11,FW,184,73,2012,2012,1,0,0,0,3
김세준,1992/04/11,GK,197,86,2012,2012,1,0,0,0,4
이봉준,1992/04/11,DF,170,64,2012,2012,1,1,0,0,4
허영석,1993/04/29,MF,185,75,2012,2015,2,4,0,0,4
김현,1993/05/03,FW,188,80,2012,2015,4,71,6,6,5
김지민,1993/06/05,FW,180,63,2012,2015,4,14,0,0,6
김성현,1993/06/25,DF,180,72,2012,2015,5,30,0,0,6
문창진,1993/07/12,MF,170,63,2012,2015,4,45,7,4,7
정훈찬,1993/07/24,MF,180,68,2012,2012,1,2,0,0,7
이슬찬,1993/08/15,DF,172,65,2012,2015,4,28,0,0,8
이창근,1993/08/30,GK,186,75,2012,2015,4,23,0,0,8
이광훈,1993/11/26,FW,170,66,2012,2015,4,6,0,0,11
구현준,1993/12/13,DF,182,70,2012,2015,4,15,0,1,12
진성욱,1993/12/16,FW,183,78,2012,2015,3,53,10,1,12
이수길,1979/04/09,DF,179,69,2013,2013,1,9,0,0,4
돈지덕,1980/04/28,DF,183,75,2013,2013,1,15,0,1,4
차두리,1980/07/25,DF,181,79,2013,2015,3,82,2,7,7
이정형,1981/04/16,GK,185,77,2013,2014,2,9,0,0,4
박병원,1983/09/02,MF,176,73,2013,2014,2,63,9,4,9
오기재,1983/09/26,MF,182,76,2013,2015,3,89,7,5,9
정대세,1984/03/02,FW,180,79,2013,2015,3,72,23,8,3
이치준,1985/01/23,MF,177,76,2013,2013,1,20,0,1,1
박성진,1985/01/28,FW,179,75,2013,2014,2,66,14,13,1
정민무,1985/03/03,FW,173,70,2013,2014,2,33,4,2,3
강진웅,1985/05/01,GK,185,77,2013,2015,3,45,0,0,5
김제환,1985/06/07,MF,174,70,2013,2013,1,17,2,1,6
이동우,1985/07/31,DF,180,76,2013,2013,1,11,0,0,7
진창수,1985/10/26,MF,175,67,2013,2015,2,70,12,9,10
한종우,1986/03/17,MF,184,69,2013,2014,2,33,2,0,3
김영남,1986/04/02,FW,174,70,2013,2013,1,6,0,1,4
윤동민,1986/07/18,MF,174,73,2013,2013,1,8,1,1,7
임종욱,1986/08/26,MF,175,70,2013,2013,1,30,4,2,8
조태우,1987/01/19,DF,180,73,2013,2014,2,44,1,0,1
박진수,1987/03/01,MF,181,78,2013,2015,3,72,4,3,3
최규환,1987/03/28,GK,185,80,2013,2013,1,15,0,0,3
정민교,1987/04/22,GK,183,80,2013,2014,2,7,0,0,4
김덕수,1987/04/24,GK,190,81,2013,2013,1,28,0,0,4
손국회,1987/05/15,DF,186,NA,2013,2013,1,18,1,0,5
오광진,1987/06/04,DF,172,64,2013,2015,3,41,0,2,6
여명용,1987/06/11,GK,190,83,2013,2015,3,65,0,0,6
이완희,1987/07/10,FW,188,84,2013,2015,3,32,4,2,7
김원민,1987/08/12,MF,175,66,2013,2014,2,54,6,6,8
김태영,1987/09/14,MF,166,60,2013,2014,2,39,2,2,9
김지성,1987/11/08,GK,185,80,2013,2013,1,25,0,0,11
허건,1988/01/03,MF,184,74,2013,2013,1,18,5,2,1
박정식,1988/01/20,MF,173,63,2013,2014,2,36,1,1,1
김태봉,1988/02/28,DF,175,65,2013,2015,4,90,5,8,2
김종성,1988/03/12,MF,186,78,2013,2015,3,64,3,0,3
유만기,1988/03/22,MF,170,63,2013,2013,1,28,3,0,3
안영진,1988/04/01,DF,184,78,2013,2013,1,7,0,0,4
경재윤,1988/04/06,MF,181,75,2013,2014,2,4,0,0,4
조호연,1988/06/05,MF,183,75,2013,2014,2,0,0,0,6
김도훈,1988/07/26,MF,174,70,2013,2014,2,14,0,0,7
배수한,1988/09/15,FW,191,82,2013,2013,1,2,0,0,9
김본광,1988/09/30,MF,172,64,2013,2014,2,47,6,4,9
안동은,1988/10/01,DF,185,80,2013,2015,3,37,0,0,10
이정환,1988/12/02,DF,179,74,2013,2013,1,2,0,0,12
이준호,1989/01/27,DF,180,75,2013,2015,3,61,4,2,1
박임수,1989/02/07,MF,174,69,2013,2013,1,1,0,0,2
김재연,1989/02/08,MF,178,73,2013,2014,2,23,0,0,2
오재혁,1989/02/20,DF,174,63,2013,2013,1,8,0,0,2
송원재,1989/02/21,MF,175,73,2013,2015,5,46,0,1,2
김서준,1989/03/24,MF,175,68,2013,2015,3,70,9,12,3
정선호,1989/03/25,MF,182,78,2013,2015,3,58,3,2,3
이창호,1989/04/05,MF,177,70,2013,2013,1,22,1,3,4
김남춘,1989/04/19,DF,184,78,2013,2015,3,22,2,0,4
양동협,1989/04/25,MF,176,72,2013,2014,2,27,2,5,4
유재호,1989/05/07,DF,184,75,2013,2013,1,3,0,0,5
최낙민,1989/05/27,FW,185,78,2013,2014,2,28,4,2,5
이재억,1989/06/03,DF,180,75,2013,2015,3,12,0,0,6
강민,1989/06/07,DF,179,71,2013,2013,1,6,0,0,6
정지안,1989/06/17,FW,172,65,2013,2013,1,0,0,0,6
여름,1989/06/22,MF,175,62,2013,2015,4,87,3,7,6
김병오,1989/06/26,FW,181,78,2013,2015,2,47,8,4,6
김우철,1989/07/05,MF,181,72,2013,2013,1,0,0,0,7
김민수,1989/07/13,MF,168,58,2013,2013,1,0,0,0,7
정다운,1989/07/13,GK,188,79,2013,2013,1,0,0,0,7
이종찬,1989/08/17,MF,176,72,2013,2013,1,6,0,0,8
황규범,1989/08/30,DF,177,75,2013,2015,3,61,0,2,8
이으뜸,1989/09/02,MF,178,68,2013,2015,3,63,1,7,9
김인성,1989/09/09,FW,180,74,2013,2015,3,73,7,2,9
김태호,1989/09/22,DF,180,74,2013,2015,3,64,0,4,9
이종인,1989/09/26,MF,170,75,2013,2014,2,12,0,0,9
조준현,1989/09/26,MF,171,69,2013,2013,2,3,0,0,9
이성현,1989/10/09,DF,183,82,2013,2013,1,3,0,0,10
박형순,1989/10/23,GK,184,78,2013,2015,3,51,0,1,10
한효혁,1989/12/12,MF,175,70,2013,2013,1,2,0,0,12
김동휘,1989/12/23,DF,182,77,2013,2013,1,0,0,0,12
이상협,1990/01/01,MF,177,63,2013,2015,3,36,1,0,1
김귀현,1990/01/04,MF,170,70,2013,2014,2,18,1,0,1
공민현,1990/01/19,FW,182,70,2013,2015,3,91,17,3,1
노대호,1990/01/26,FW,180,71,2013,2013,1,14,3,1,1
조인형,1990/02/01,MF,175,72,2013,2015,3,9,0,0,2
박청효,1990/02/13,GK,189,73,2013,2015,4,22,0,0,2
유준영,1990/02/17,FW,177,70,2013,2015,4,53,6,6,2
황지준,1990/02/23,MF,180,72,2013,2013,1,1,0,0,2
유재원,1990/02/24,FW,179,75,2013,2013,1,2,0,0,2
박준승,1990/02/27,MF,181,70,2013,2013,1,6,0,0,2
김성국,1990/03/01,DF,180,74,2013,2013,1,1,0,0,3
남대식,1990/03/07,DF,190,80,2013,2014,2,20,2,0,3
곽정술,1990/03/11,FW,183,75,2013,2013,1,2,0,0,3
배인영,1990/03/12,GK,182,78,2013,2013,1,0,0,0,3
이영덕,1990/03/18,MF,178,71,2013,2013,1,22,0,2,3
문정주,1990/03/22,MF,176,68,2013,2013,1,29,2,1,3
김문주,1990/03/24,MF,178,72,2013,2013,1,0,0,0,3
황인호,1990/03/26,DF,187,80,2013,2013,1,2,0,0,3
최우재,1990/03/27,DF,183,77,2013,2015,4,40,1,0,3
박재홍,1990/04/06,DF,189,87,2013,2015,3,52,1,0,4
박희성,1990/04/07,FW,188,80,2013,2015,3,36,3,1,4
김용찬,1990/04/08,DF,173,67,2013,2015,3,29,0,1,4
백성우,1990/04/08,GK,188,86,2013,2013,1,2,0,0,4
최인창,1990/04/11,FW,194,84,2013,2014,2,41,5,2,4
주민규,1990/04/13,FW,183,82,2013,2015,3,94,29,9,4
임창균,1990/04/19,MF,174,64,2013,2015,3,71,9,16,4
추평강,1990/04/22,FW,187,83,2013,2013,1,14,0,0,4
배천석,1990/04/27,FW,186,78,2013,2015,3,45,5,3,4
전명근,1990/04/30,FW,172,66,2013,2013,1,10,0,0,4
김동건,1990/05/07,FW,185,73,2013,2013,1,0,0,0,5
이정헌,1990/05/16,DF,177,70,2013,2013,1,17,0,0,5
김지웅,1990/05/19,DF,180,73,2013,2015,3,4,0,0,5
이준엽,1990/05/21,FW,183,83,2013,2014,2,28,1,1,5
이휘수,1990/05/28,GK,183,74,2013,2013,1,0,0,0,5
정동진,1990/06/06,MF,170,69,2013,2013,1,1,0,0,6
이석현,1990/06/13,MF,177,68,2013,2015,3,66,8,4,6
오민엽,1990/06/23,DF,186,84,2013,2013,1,3,0,0,6
임태섭,1990/06/23,FW,174,65,2013,2013,1,12,2,1,6
김봉래,1990/07/02,DF,177,65,2013,2015,3,48,2,1,7
김성진,1990/07/02,DF,184,75,2013,2013,1,2,0,0,7
문동주,1990/07/08,FW,180,80,2013,2013,1,0,0,0,7
김봉진,1990/07/18,MF,185,74,2013,2015,3,20,2,1,7
한홍규,1990/07/26,FW,180,68,2013,2015,3,72,13,4,7
김용한,1990/07/30,MF,174,66,2013,2013,1,8,0,0,7
김평진,1990/08/11,MF,181,75,2013,2013,1,2,0,0,8
김경민,1990/08/15,DF,184,72,2013,2015,4,15,1,0,8
이민섭,1990/08/24,DF,183,80,2013,2013,1,0,0,0,8
박건희,1990/08/27,GK,182,78,2013,2013,1,0,0,0,8
이창용,1990/08/27,MF,180,75,2013,2015,3,52,1,1,8
김명규,1990/08/29,DF,174,64,2013,2013,1,1,0,0,8
권혁관,1990/09/09,MF,172,65,2013,2013,1,6,0,0,9
정재용,1990/09/14,MF,188,80,2013,2015,3,68,6,3,9
김윤호,1990/09/21,MF,178,65,2013,2015,4,49,1,2,9
김민호,1990/10/01,DF,187,78,2013,2013,1,19,1,1,10
김도형,1990/10/06,FW,182,75,2013,2015,2,17,4,3,10
박주원,1990/10/19,GK,191,77,2013,2015,3,37,0,0,10
전민관,1990/10/19,DF,181,79,2013,2014,2,14,0,1,10
김효진,1990/10/22,MF,177,72,2013,2013,1,1,0,0,10
이후권,1990/10/30,MF,180,75,2013,2015,4,47,3,3,10
조수철,1990/10/30,MF,178,64,2013,2015,3,33,3,1,10
한승엽,1990/11/04,FW,188,85,2013,2014,2,34,3,1,11
임채민,1990/11/18,DF,188,82,2013,2015,3,68,3,2,11
조성준,1990/11/27,MF,176,67,2013,2015,3,80,10,7,11
김건호,1990/11/28,DF,185,79,2013,2014,2,26,0,0,11
김신철,1990/11/29,FW,178,72,2013,2015,4,38,2,4,11
양세운,1990/12/23,MF,181,74,2013,2015,2,1,0,NA,12
이대명,1991/01/08,MF,187,81,2013,2013,1,0,0,0,1
권영진,1991/01/23,DF,176,74,2013,2014,2,3,0,0,1
양진웅,1991/01/24,GK,184,79,2013,2014,2,11,0,0,1
김동혁,1991/01/25,DF,189,80,2013,2013,1,0,0,0,1
이재민,1991/02/05,MF,175,71,2013,2013,1,3,0,0,2
가솔현,1991/02/12,DF,195,86,2013,2015,3,68,4,2,2
김상균,1991/02/13,MF,182,75,2013,2014,2,4,0,0,2
최승인,1991/03/05,FW,179,75,2013,2015,4,62,16,6,3
김동욱,1991/03/10,MF,184,78,2013,2013,1,0,0,0,3
김영남,1991/03/24,MF,178,75,2013,2015,3,33,4,2,3
김승대,1991/04/01,FW,175,64,2013,2015,3,82,21,18,4
좌준협,1991/05/07,MF,177,72,2013,2015,4,19,0,0,5
정석화,1991/05/17,MF,171,57,2013,2015,3,81,3,2,5
이현민,1991/05/21,DF,184,76,2013,2013,1,15,0,1,5
박준강,1991/06/06,DF,170,63,2013,2015,3,62,1,1,6
황성민,1991/06/23,GK,188,83,2013,2015,3,73,0,0,6
이정협,1991/06/24,FW,185,75,2013,2015,4,71,13,9,6
김준수,1991/07/29,DF,185,78,2013,2015,3,34,2,0,7
김대경,1991/09/02,FW,179,70,2013,2015,3,40,1,2,9
이진석,1991/09/10,FW,187,79,2013,2014,2,1,0,0,9
송치훈,1991/09/24,MF,177,68,2013,2013,1,20,2,1,9
조현우,1991/09/25,GK,189,73,2013,2015,3,67,0,1,9
권용현,1991/10/23,MF,170,65,2013,2015,3,83,12,16,10
권진영,1991/10/23,DF,180,72,2013,2015,3,10,0,0,10
조규승,1991/10/30,MF,182,73,2013,2013,1,2,0,0,10
김원식,1991/11/05,MF,185,75,2013,2015,3,39,0,0,11
강종국,1991/11/12,FW,192,75,2013,2015,4,33,2,2,11
주일태,1991/11/28,DF,177,70,2013,2014,2,7,0,0,11
제종현,1991/12/06,GK,191,87,2013,2015,4,38,0,0,12
문진용,1991/12/14,DF,192,85,2013,2015,2,5,0,0,12
이순석,1991/12/22,MF,179,74,2013,2013,1,6,0,0,12
이중권,1992/01/01,MF,175,68,2013,2014,2,12,0,1,1
권경원,1992/01/31,DF,189,83,2013,2014,2,25,0,1,1
박선주,1992/03/26,DF,174,62,2013,2015,3,32,0,0,3
김동권,1992/04/04,DF,185,78,2013,2014,2,27,0,0,4
염호덕,1992/04/13,MF,172,64,2013,2013,1,1,0,0,4
황의조,1992/08/28,FW,183,70,2013,2015,3,82,19,4,8
손시헌,1992/09/18,DF,187,83,2013,2014,2,6,0,0,9
박용지,1992/10/09,FW,183,70,2013,2015,5,73,5,3,10
김창대,1992/11/02,FW,174,65,2013,2013,1,19,0,1,11
김흥일,1992/11/02,FW,179,73,2013,2014,2,23,0,0,11
김성수,1992/12/26,MF,177,62,2013,2015,3,19,0,0,12
연제민,1993/05/28,DF,183,72,2013,2015,4,46,0,0,5
박용준,1993/06/21,FW,173,65,2013,2015,3,18,1,0,6
정재원,1993/08/16,FW,175,70,2013,2013,1,0,0,0,8
김영찬,1993/09/04,DF,187,78,2013,2015,4,31,0,1,9
서동욱,1993/10/15,FW,180,72,2013,2013,1,0,0,0,10
권창훈,1994/06/30,MF,174,69,2013,2015,3,60,9,3,6
오도현,1994/12/06,DF,186,75,2013,2015,4,57,0,0,12
손형준,1995/01/13,MF,175,66,2013,2015,2,10,0,0,1
이치준,1985/01/24,MF,178,77,2014,2014,1,21,0,0,1
김근환,1986/08/12,DF,193,86,2014,2015,2,35,0,1,8
이희현,1986/10/07,GK,186,80,2014,2014,1,0,0,0,10
여성해,1987/08/06,DF,186,77,2014,2015,3,39,3,0,8
배승진,1987/11/03,DF,182,75,2014,2015,2,41,0,0,11
박경완,1988/07/22,MF,175,68,2014,2014,1,5,0,0,7
김찬영,1989/04/01,DF,191,85,2014,2015,2,32,0,0,4
김상필,1989/04/26,DF,188,84,2014,2015,2,22,0,0,4
최정한,1989/06/03,MF,179,71,2014,2015,2,7,1,1,6
김우철,1989/07/06,MF,182,73,2014,2014,1,4,0,0,7
서용덕,1989/09/10,MF,175,65,2014,2015,2,18,1,1,9
김창훈,1990/02/17,DF,189,82,2014,2015,2,47,1,0,2
전형섭,1990/02/21,DF,176,71,2014,2014,1,0,0,0,2
유대현,1990/02/28,MF,175,68,2014,2015,2,54,0,3,2
정동호,1990/03/07,DF,174,68,2014,2015,2,48,2,5,3
이상욱,1990/03/09,GK,190,89,2014,2015,2,0,0,0,3
지병주,1990/03/20,DF,180,73,2014,2015,2,1,0,0,3
박희성,1990/03/22,DF,183,76,2014,2014,1,1,0,0,3
박재철,1990/03/29,MF,172,63,2014,2014,1,8,1,0,3
노연빈,1990/04/02,MF,182,72,2014,2015,2,44,1,0,4
석동우,1990/05/27,DF,175,60,2014,2014,1,17,0,1,5
이희성,1990/05/27,GK,184,80,2014,2015,2,10,0,0,5
김민기,1990/06/21,MF,180,75,2014,2014,1,4,0,0,6
서보민,1990/06/22,MF,175,64,2014,2015,2,64,6,9,6
윤주태,1990/06/22,FW,181,78,2014,2015,2,34,11,1,6
한상학,1990/07/16,DF,192,87,2014,2014,1,6,1,0,7
김남건,1990/08/06,MF,171,71,2014,2014,1,2,0,0,8
조준재,1990/08/31,FW,174,70,2014,2014,1,14,1,2,8
곽래승,1990/09/11,FW,186,78,2014,2014,1,4,0,0,9
조철인,1990/09/15,DF,186,74,2014,2014,1,1,0,0,9
김주빈,1990/12/07,DF,184,75,2014,2014,1,14,1,1,12
조성진,1990/12/14,DF,187,78,2014,2015,2,64,2,0,12
박준희,1991/03/01,DF,184,77,2014,2015,2,4,0,0,3
송병용,1991/03/03,DF,181,73,2014,2014,1,0,0,0,3
정헌식,1991/03/03,DF,189,83,2014,2014,1,12,0,0,3
김혁진,1991/03/06,MF,175,65,2014,2015,2,39,0,2,3
정주일,1991/03/06,DF,179,70,2014,2014,1,15,0,1,3
이학민,1991/03/11,DF,175,68,2014,2015,3,56,3,6,3
이정환,1991/03/23,DF,176,70,2014,2014,1,0,0,0,3
권수현,1991/03/26,FW,180,68,2014,2014,1,2,0,0,3
김한빈,1991/03/31,DF,173,63,2014,2015,2,19,0,2,3
이훈,1991/04/02,DF,185,79,2014,2014,1,9,0,0,4
박민선,1991/04/04,GK,187,83,2014,2014,1,3,0,0,4
박태윤,1991/04/05,DF,175,68,2014,2014,1,0,0,0,4
권현민,1991/04/11,DF,178,73,2014,2014,1,0,0,0,4
박종오,1991/04/12,DF,188,80,2014,2014,1,2,0,0,4
임진욱,1991/04/22,FW,182,74,2014,2015,2,39,9,1,4
이상원,1991/04/24,MF,184,72,2014,2014,1,2,0,0,4
정찬일,1991/04/27,MF,175,71,2014,2015,2,18,1,2,4
박대한,1991/05/01,MF,170,66,2014,2015,2,35,1,1,5
강훈,1991/05/15,GK,188,75,2014,2015,2,19,0,0,5
이호석,1991/05/21,MF,176,68,2014,2015,3,29,2,1,5
백동규,1991/05/30,DF,184,79,2014,2015,3,50,0,0,5
한유성,1991/06/09,GK,190,75,2014,2015,2,0,0,0,6
길영태,1991/06/15,DF,185,79,2014,2014,1,1,0,0,6
신호은,1991/06/16,DF,177,72,2014,2014,1,1,0,0,6
김형록,1991/06/17,GK,184,78,2014,2015,3,0,0,0,6
박재성,1991/06/19,DF,177,67,2014,2014,1,1,0,0,6
최필수,1991/06/20,GK,190,80,2014,2015,2,35,0,0,6
최봉균,1991/06/24,MF,173,67,2014,2014,1,0,0,0,6
박성용,1991/06/26,DF,187,80,2014,2015,2,21,1,0,6
송수영,1991/07/08,FW,175,70,2014,2015,4,54,5,4,7
김륜도,1991/07/09,FW,187,74,2014,2015,2,69,6,3,7
고보연,1991/07/11,MF,181,73,2014,2014,1,11,1,0,7
이경수,1991/07/21,MF,170,68,2014,2014,1,9,0,0,7
안용우,1991/08/10,FW,176,69,2014,2015,2,65,9,10,8
최성민,1991/08/20,DF,185,80,2014,2015,4,14,0,1,8
한상현,1991/08/25,DF,188,75,2014,2015,2,1,0,0,8
서승훈,1991/08/31,MF,175,70,2014,2014,1,0,0,0,8
손재영,1991/09/09,MF,185,73,2014,2014,1,0,0,0,9
김영빈,1991/09/20,DF,181,74,2014,2015,3,54,3,1,9
이인식,1991/09/20,DF,186,80,2014,2014,1,6,0,0,9
노동건,1991/10/04,GK,191,83,2014,2015,2,20,0,0,10
장백규,1991/10/09,FW,175,61,2014,2015,2,45,5,11,10
이준식,1991/10/14,GK,186,83,2014,2014,1,1,0,0,10
곽재민,1991/10/23,DF,185,79,2014,2014,1,1,0,0,10
배민호,1991/10/25,DF,175,73,2014,2014,1,19,0,0,10
홍동현,1991/10/30,MF,181,70,2014,2015,2,20,0,1,10
이준호,1991/11/07,FW,175,65,2014,2015,2,15,0,0,11
한상혁,1991/11/19,GK,188,72,2014,2015,2,0,0,0,11
권완규,1991/11/20,DF,175,61,2014,2015,2,49,2,0,11
손정현,1991/11/25,GK,192,79,2014,2015,3,43,0,0,11
이제승,1991/11/29,MF,175,67,2014,2014,1,28,1,2,11
이민우,1991/12/01,FW,177,72,2014,2015,2,30,2,0,12
윤정규,1991/12/04,GK,188,77,2014,2014,1,0,0,0,12
곽해성,1991/12/06,DF,180,70,2014,2015,2,38,1,3,12
김선민,1991/12/12,MF,168,65,2014,2015,2,47,4,2,12
유성기,1991/12/21,MF,178,70,2014,2015,2,25,1,4,12
김정훈,1991/12/23,MF,175,62,2014,2015,2,52,4,2,12
금교진,1992/01/03,DF,175,68,2014,2015,3,30,2,0,1
송승민,1992/01/11,FW,186,77,2014,2015,3,51,3,5,1
조용민,1992/01/15,FW,172,63,2014,2014,1,6,1,0,1
김도혁,1992/02/08,MF,175,65,2014,2015,2,48,3,3,2
김상원,1992/02/20,MF,176,69,2014,2015,2,22,3,3,2
차준엽,1992/02/20,DF,188,69,2014,2014,1,6,0,0,2
김진영,1992/03/02,GK,195,85,2014,2015,2,1,0,0,3
안진범,1992/03/10,MF,175,64,2014,2015,2,33,2,2,3
한빛,1992/03/17,FW,181,74,2014,2014,1,16,1,0,3
최승호,1992/03/31,MF,182,73,2014,2015,2,55,1,4,3
정대교,1992/04/27,FW,178,72,2014,2015,2,13,0,1,4
홍태곤,1992/05/05,MF,180,69,2014,2014,1,5,0,0,5
구대영,1992/05/09,DF,177,72,2014,2015,2,45,0,1,5
손준호,1992/05/12,MF,178,62,2014,2015,2,58,10,6,5
조민우,1992/05/13,DF,185,75,2014,2014,1,3,0,0,5
김윤재,1992/05/14,DF,181,68,2014,2015,2,3,1,0,5
박성호,1992/05/18,FW,177,75,2014,2015,2,5,0,0,5
윤상호,1992/06/04,MF,179,64,2014,2015,3,24,0,1,6
정우재,1992/06/28,DF,179,70,2014,2015,2,27,1,1,6
한석종,1992/07/19,MF,184,72,2014,2015,2,45,2,2,7
염유신,1992/08/10,DF,183,68,2014,2014,1,0,0,0,8
유제호,1992/08/10,FW,172,63,2014,2014,1,0,0,0,8
이재성,1992/08/10,MF,180,70,2014,2015,2,58,10,8,8
장은규,1992/08/15,MF,173,70,2014,2015,2,32,0,0,8
유청윤,1992/09/07,DF,185,72,2014,2015,2,2,0,0,9
주익성,1992/09/10,FW,177,70,2014,2014,1,2,0,0,9
이인규,1992/09/16,FW,184,75,2014,2014,1,4,0,0,9
신창무,1992/09/17,MF,170,67,2014,2015,2,21,0,1,9
이주용,1992/09/26,MF,181,76,2014,2015,2,41,2,1,9
김대중,1992/10/13,DF,190,85,2014,2015,2,22,0,0,10
김슬기,1992/11/06,FW,176,67,2014,2015,3,35,1,2,11
임동천,1992/11/13,DF,185,75,2014,2014,1,0,0,0,11
정민우,1992/12/01,FW,177,69,2014,2015,2,48,9,5,12
김동진,1992/12/28,MF,178,70,2014,2015,2,24,0,1,12
최명훈,1993/01/03,MF,170,62,2014,2015,2,4,0,0,1
이찬동,1993/01/10,MF,183,83,2014,2015,3,63,1,1,1
남세인,1993/01/15,MF,167,58,2014,2014,1,0,0,0,1
김영승,1993/02/22,MF,178,65,2014,2015,2,6,1,0,2
조민형,1993/04/07,MF,175,67,2014,2014,1,0,0,0,4
심상민,1993/05/21,DF,172,70,2014,2015,2,12,0,2,5
김용환,1993/05/25,DF,176,64,2014,2015,2,17,0,0,5
장현우,1993/05/26,DF,172,58,2014,2015,2,1,0,0,5
박세환,1993/06/05,FW,170,65,2014,2015,3,12,0,0,6
우주성,1993/06/08,DF,183,75,2014,2015,2,42,2,1,6
송주한,1993/06/16,DF,180,72,2014,2015,3,57,1,6,6
강상우,1993/10/07,FW,176,62,2014,2015,2,11,0,0,10
이명재,1993/11/04,DF,182,68,2014,2015,2,19,0,3,11
이창민,1994/01/20,MF,178,74,2014,2015,3,54,4,5,1
박지민,1994/03/07,FW,183,70,2014,2015,2,13,0,0,3
한의권,1994/06/30,FW,181,72,2014,2015,4,39,3,3,6
김연수,1995/01/16,FW,180,65,2014,2014,1,0,0,0,1
이희찬,1995/03/02,DF,178,77,2014,2015,3,6,0,0,3
심제혁,1995/03/05,FW,178,76,2014,2015,2,12,0,0,3
김신,1995/03/30,FW,181,77,2014,2014,1,1,0,0,3
정규민,1995/04/01,GK,192,77,2014,2014,1,0,0,0,4
서명원,1995/04/19,FW,179,70,2014,2015,2,49,9,5,4
최인후,1995/05/04,DF,179,69,2014,2015,2,6,0,0,5
임근영,1995/05/15,MF,182,75,2014,2014,1,0,0,0,5
황현수,1995/07/22,DF,183,80,2014,2015,2,0,0,0,7
이광혁,1995/09/11,FW,169,60,2014,2015,2,28,2,0,9
김철호,1995/10/25,GK,189,82,2014,2014,1,0,0,0,10
고민성,1995/11/20,MF,173,61,2014,2015,2,1,0,0,11
박영수,1995/06/19,DF,192,74,2015,2015,1,3,0,0,6
